ceref,name_en,website,email,telephone,address,fetched_at_utc,fetch_status
BFU965,Wei Da Asset Management Limited,www.weidaam.com,contact@weidaam.com,,"Room A, 27/F, Des Voeux Road Central 238, Sheung Wan, Hong Kong",2026-06-16T04:50:58.590002+00:00,ok
BFW378,Patrol Capital Management Limited,,,,,2026-06-16T04:13:22.057381+00:00,ok
BFW675,Win Harvest Asset Management Limited,,,,,2026-06-16T04:51:00.650664+00:00,ok
BFW688,Kaiser Capital Management Limited,www.kaisergroup.com.hk,compliance@kaisergroup.com.hk,,"Units 3102-05, 31/F, West Tower, Shun Tak Centre, 168-200 Connaught Road, Central Hong Kong,, Hong Kong",2026-06-16T03:46:28.367703+00:00,ok
BFW987,LERTHAI Asset Management Limited,,,,,2026-06-16T03:49:43.760335+00:00,ok
BFX039,Q Fund Management (Hong Kong) Limited,www.qfm.hk,info@qfm.hk,,"Unit 1602, 16/F, Infinitus Plaza, 199 Des Voeux Road Central, Hong Kong",2026-06-16T04:17:15.782083+00:00,ok
BFX092,HD Capital Limited,,ops@hdcapital.hk,,"Unit 1615-16, Level 16, Nexxus Building, 41 Connaught Road Central, Central, Hong Kong",2026-06-16T03:31:35.370481+00:00,ok
BFX200,Blue Ocean Asset Management Limited,,quan.zhou@boam.hk,,"Suite 5307 on 53/F,, Central Plaza, 18 Harbour Road,, Wanchai,, Hong Kong",2026-06-16T02:44:55.434532+00:00,ok
BFX505,Bennelong Asset Management HK Limited,,,,,2026-06-16T02:44:58.814921+00:00,ok
BFX974,Fountainhead Partners Company Limited,www.fhpartners.com,ernest.tsang@fhpartners.com,,"Suites 2006-7, 20/F, ICBC Tower, 3 Garden Road, Central, Hong Kong",2026-06-16T03:16:16.686917+00:00,ok
BFY108,SPDB International Investment Management Limited,www.spdbi.com,compliance@spdbi.com,,"33/F, SPD Bank Tower, One Hennessy, 1 Hennessy Road, Hong Kong",2026-06-16T04:30:30.450285+00:00,ok
BFY385,Neumann Advisory Hong Kong Limited,www.neumannadvisors.com,info@neumannadvisors.com,,"Unit 905-6 ICBC Tower, Three Garden Road, Central, Hong Kong",2026-06-16T04:02:22.908706+00:00,ok
BFY443,Qian Long Assets Management Company Limited,,,,,2026-06-16T04:17:17.788940+00:00,ok
BFY844,Quintar Capital Limited,www.quintar.capital,info@quintar.capital,,"Unit B, 12/F, Winbase Centre, 208 Queen's Road Central, Sheung Wan, Hong Kong",2026-06-16T04:17:19.771622+00:00,ok
BFY889,Cynergy Asset Management Limited,,alan.chak@caml.hk,,"Room 1603, 16/F, Nine Queen's Road Central, Central, Hong Kong",2026-06-16T02:57:35.108914+00:00,ok
BGA871,Going International Asset Management Limited,,operation@goingasset.com,,"Office 738, 7/F, Low Block, Grand Millennium Plaza,181 Queen's Road, Central, Hong Kong",2026-06-16T03:22:53.920272+00:00,ok
BGB022,Pinerion Asset Management Limited,,ronnie.ho@pinerion.com,,"21/F Unit F Fortis Tower, 77 Gloucester Road, Wan Chai, Hong Kong",2026-06-16T04:13:24.075925+00:00,ok
BGB067,Beagle Asset Management Company Limited,,info@beagleam.com,,"Unit 1002, 10/F, The Bay Hub, 17 Kai Cheung Road, Kowloon Bay, Hong Kong",2026-06-16T02:45:01.026858+00:00,ok
BGB208,Elephas Investment Management Limited,,enquiry@elephasinvestment.com,,"23F Shun Ho Tower, 24-30 Ice House Street, Central, Hong Kong",2026-06-16T03:10:39.067062+00:00,ok
BGB265,China New Securities Limited,,keith.yau@oc-hk.com,,"Unit A,7/F, Kee Shing Centre, No 74-76 Kimberley Road, Kowloon, Hong Kong",2026-06-16T02:57:37.235943+00:00,ok
BGB351,SP Securities Limited,,,,,2026-06-16T04:30:32.455920+00:00,ok
BGB564,Dynasty Alliance Investment Management Limited,https://www.dynastyalliance-im.com,info@dynastyalliance-im.com,,"25/F, Chinachem Leighton Plaza, 29 Leighton Road, Causeway Bay, Hong Kong",2026-06-16T03:05:12.255895+00:00,ok
BGC399,Three Stones Capital Limited,,,,,2026-06-16T04:40:45.685470+00:00,ok
BGD820,MLB Asset Management Limited,www.mlb-financial.com/,info@mlb-financial.com,,"Unit 10, 10/F Fortune Commercial Building, No. 362 Sha Tsui Road, Tsuen Wan, New Territories, Hong Kong",2026-06-16T03:57:16.255123+00:00,ok
BGD825,"Zheshang International Financial Holdings Co., Limited",www.cnzsqh.hk,info@cnzsqh.hk,,"Room 1703-06, 17th floor, Infinitus Plaza, 199 Des Voeux Road Central, Sheung Wan, Hong Kong",2026-06-16T04:57:21.784667+00:00,ok
BGD867,Solitude Limited,,,,,2026-06-16T04:30:34.436006+00:00,ok
BGE626,Zaaba Capital Limited,,victor@zaabacapital.com,,"Room 201B, 2nd Floor, China Building, 29 Queen's Road, Central, Hong Kong",2026-06-16T04:57:23.935433+00:00,ok
BGE660,Octal Capital Asset Management Limited,,info@octalcapitalam.com,,"Room B08, 10/F, Bamboos Centre, 52 Hung To Road, Kwun Tong, Kowloon, Hong Kong",2026-06-16T04:06:14.063352+00:00,ok
BGG012,Excellent Tide Securities Limited,,info@excellenttide.com.hk,,"Unit 10, 22/F, 118 Connaught Road West, Hong Kong",2026-06-16T03:10:41.360257+00:00,ok
BGG693,Kin Bridge Capital Limited,,info@kinbridge.com.hk,,"Unit 1503, Office 33, 15/F., Admiralty Centre Tower 1,, 18 Harcourt Road,, Admiralty,, Hong Kong",2026-06-16T03:46:30.321880+00:00,ok
BGH122,Founder Asset Management (Hong Kong) Limited,www.hkfoundersc.com,compliance@hkfoundersc.com,,"Room 801-02 on 8th Floor,, Shanghai Industrial Investment Building, 48-62 Hennessy Road, Wanchai, Hong Kong",2026-06-16T03:16:18.982303+00:00,ok
BGH282,Hong Kong Metasequoia Capital Management Limited,,Peiconglin@gmail.com,,"Room 5103, 51/F Central Plaza, 18 Harbour Road, Wanchai, Hong Kong",2026-06-16T03:31:37.497441+00:00,ok
BGH575,CMBC Asset Management Company Limited,www.cmbccap.com,compliance_dept@cmbccap.com,,"34/F One Exchange Square, 8 Connaught Place, Central, Hong Kong",2026-06-16T02:57:39.601894+00:00,ok
BGH772,Welkin Capital Management (Asia) Limited,www.welkincapital.com,chris.fong@welkincapital.com,,"Suite 1202B The Centrium, 60 Wyndham Street, Central, Hong Kong",2026-06-16T04:51:02.607489+00:00,ok
BGI060,Huge Asset Management Limited,,,,,2026-06-16T03:31:39.633166+00:00,ok
BGI102,Lynx Investment Partners Limited,,,,,2026-06-16T03:49:45.918155+00:00,ok
BGI410,Nova Spectrum Capital Management Limited,,bizbfinancegroup@outlook.com,,"Unit 6E-08, 49 Wong Chuk Hang Road, Wong Chuk Hang, Hong Kong",2026-06-16T04:02:26.547611+00:00,ok
BGI766,CVP Asset Management Limited,,,,,2026-06-16T02:57:41.762152+00:00,ok
BGK380,Antarctica Asset Management (Asia) Limited,www.antarcticaam.com,katherine@antarcticaam.com,,"Unit 1518, 15/F, AIA Central, 1 Connaught Road Central, Central, Hong Kong",2026-06-16T02:34:17.548394+00:00,ok
BGK452,Greatpage Capital Company Limited,,thomastsai@gpcapco.com,,"Room 4319, 43/F, Champion Tower, 3 Garden Road, Central, Hong Kong",2026-06-16T03:22:56.000764+00:00,ok
BGK502,Grand Cartel Hong Kong Asset Management Limited,,,,,2026-06-16T03:22:58.197694+00:00,ok
BGL022,HX Innovation Capital Management Co. Limited,,,,,2026-06-16T03:31:41.744711+00:00,ok
BGL499,Maxcess Capital Limited,www.msgrouphk.com,cs@msgrouphk.com,,"13/F, Unit A, 8 Wyndham Street, Hong Kong, Hong Kong",2026-06-16T03:57:19.720584+00:00,ok
BGL657,Phoenix Capital (International) Limited,,compliance@pcapint.com,,"Suite 1102A, 11th Floor, Ocean Centre, Harbour City, Kowloon, Hong Kong",2026-06-16T04:13:26.085345+00:00,ok
BGL803,RAM Investment Advisors Limited,www.ramgroup.com,compliance@ramgroup.com,,"Suite 3308, 33rd Floor, Two Exchange Square, 8 Connaught Place, Central, Hong Kong",2026-06-16T04:20:16.721065+00:00,ok
BGM011,Our Nature Limited,,,,,2026-06-16T04:06:16.092979+00:00,ok
BGM035,i-Golden Data Capital Limited,,admin@sinohk-link.com,,"Unit 87, 35th Floor, Infinitus Plaza, 199 Des Voeux Road Central,, Sheung Wan, Hong Kong, Hong Kong",2026-06-16T03:38:51.919489+00:00,ok
BGM237,DELPHINIUM ASSETS MANAGEMENT LIMITED,,cs@delphiniumassets.com,,"Unit 1810, 18/F, Harbour Centre, Wan Chai, Hong Kong, Hong Kong",2026-06-16T03:05:14.372381+00:00,ok
BGM262,Aurora Borealis Investment Services Limited,www.abis.com.hk,info@abis.com.hk,,"Room 1607, 16/F, OfficePlus @Sheung Wan, 93-103 Wing Lok Street, Sheung Wan, Hong Kong",2026-06-16T02:34:19.692622+00:00,ok
BGM303,Dragonstone Capital Management Limited,http://ds.capital,info@ds.capital,,"Room 1402, 14/F, Wing On Centre, 111 Connaught Road Central, Central, Hong Kong",2026-06-16T03:05:16.483001+00:00,ok
BGN231,Spruce Light Asset Management Company Limited,,miao@sprucelight.com,,"Unit 11, Level 9, Bank of Dongguan Tower, 136 Des Voeux Road Central, Central, Hong Kong",2026-06-16T04:30:36.662976+00:00,ok
BGO549,Fosun Asset Management Limited,www.fosunam.com,info.fam@fosun.com,,"Unit 1201, Standard Chartered Bank Building, 4-4A Des Voeux Road Central, Central, Hong Kong",2026-06-16T03:16:21.099640+00:00,ok
BGP105,Wonderland International Asset Management Limited,www.wondint.com,info@wondint.com,,"UNIT NO. 2811 ON 28TH FLOOR OF WEST TOWER, SHUN TAK CENTRE NOS 168-200 CONNAUGHT ROAD, CENTRAL, Hong Kong",2026-06-16T04:51:04.615524+00:00,ok
BGP547,South China Investment Management Limited,www.sctrade.com,sccompliance@sctrade.com,,"36/F, The Centrium, 60 Wyndham Street, Central, Hong Kong, Hong Kong",2026-06-16T04:30:38.656774+00:00,ok
BGP562,Zeta Capital (H.K.) Limited,www.zetasset.com,info@zetasset.com,,"Room A, 7/F, Sing Ho Finance Building, 166-168 Gloucester Road, Wanchai, Hong Kong",2026-06-16T04:57:26.098096+00:00,ok
BGP596,China Post & Capital Global Asset Management Limited,www.chinapostglobal.com,info@chinapostglobal.com,,"Unit 37, 18/F China Building, 29 Queen's Road Central, Central, Hong Kong",2026-06-16T02:57:43.942019+00:00,ok
BGP784,"Quantbot Technologies (HK), Limited",www.quantbot.com,hkoffice@quantbot.com,,"Unit 1001A and 1001B, 10/F, Standard Chartered Bank Building,4-4A,Des Voeux Rd Central, Central, Hong Kong, Hong Kong",2026-06-16T04:17:21.761989+00:00,ok
BGQ051,Honor Asset Management Limited,,,,,2026-06-16T03:31:43.851234+00:00,ok
BGQ200,CR Wealth and Asset Management Limited,,legal_compliance@chinarenaissance.com,,"Units 8107-08 Level 81 International Commerce Centre, 1 Austin Road West, Kowloon, Hong Kong",2026-06-16T02:57:46.025077+00:00,ok
BGQ666,Major Domus Limited,,,,,2026-06-16T03:57:21.910630+00:00,ok
BGQ802,KEYSTONE CAPITAL LIMITED,www.kstonecapital.com,admin@kstonecapital.com,,"UNITS 1902-3A, 19/F, FWD FINANCIAL CENTRE, 308 DES VOEUX ROAD CENTRAL, Hong Kong",2026-06-16T03:46:32.248206+00:00,ok
BGQ937,Yellow River Global Capital Limited,,sunny.poon@yellowrivercapital.com,,"Room 2203, Hing Yip Commercial Centre 272-284 Des Voeux Road Central, Sheung Wan, Hong Kong, Hong Kong",2026-06-16T04:55:20.389655+00:00,ok
BGQ982,Asia Lion Capital (Hong Kong) Limited,,charles.shia@asialioncap.com,,"Unit 306, Beautiful Group Tower, 77 Connaught Road, Central, Hong Kong",2026-06-16T02:34:21.829891+00:00,ok
BGR263,Hamilton Asset Management Limited,,,,,2026-06-16T03:31:45.944750+00:00,ok
BGR298,Privium Fund Management (HK) Limited,www.priviumfund.com,complianceHK@priviumfund.com,,"Suite 2606, 26th Floor, Prosperity Tower, Central, Hong Kong",2026-06-16T04:13:28.062612+00:00,ok
BGR547,TOP GEAR ASSET MANAGEMENT COMPANY LIMITED,,mfang@vfg.hk,,"Unit 1101F, 11/F, Standard Chartered Bank Building, 4-4A Des Voeux Road Centra, Central, HK, Hong Kong",2026-06-16T04:40:47.855359+00:00,ok
BGS817,Splentide Capital Limited,,compliance@splentide.com.hk,,"Suite 1808, 18/F, Standard Chartered Bank Building, 4-4A Des Voeux Road Central, Central, Hong Kong",2026-06-16T04:30:40.901410+00:00,ok
BGT035,GFM Group Limited,gfmasset.com,tdennison@gfmgrp.com,,"90 Connaught Road Central, Suite 1406, Central, Hong Kong",2026-06-16T03:23:00.528093+00:00,ok
BGT071,River Capital Limited,www.rivercapital.hk,pan@rivercapital.hk,,"Unit 3507, 35th Floor, Shun Tak Center West Tower, 200 Connaught Road Central, Sheung Wan, Hong Kong, Hong Kong",2026-06-16T04:20:18.675282+00:00,ok
BGT343,Trader City Limited,,,,,2026-06-16T04:40:49.826745+00:00,ok
BGT854,United Great International Investment Limited,,,,,2026-06-16T04:44:34.871562+00:00,ok
BGT920,Wonder Capital Group Limited,www.wonder-capital.com,admin@wonder-capital.com,,"Unit B, 6/F, 9 Queen's Road Central, Central, Hong Kong",2026-06-16T04:51:06.592601+00:00,ok
BGV030,Infinite Success Assets Management Limited,,infinitesamhk@gmail.com,,"Unit 3506, 35/F, West Tower, Shun Tak Centre, 200 Connaught Road Central, Sheung Wan, Hong Kong",2026-06-16T03:38:54.003317+00:00,ok
BGV209,Dawn Capital Limited,,dawn@dawncapitalltd.com,,"Suites 1104-05, 11/F, The Chinese Bank Building, Nos.61-65 Des Voeux Road Central, Central, Hong Kong",2026-06-16T03:05:18.577850+00:00,ok
BGV260,Renco Investments Limited,go.renco.com.hk,investments@renco.com.hk,,"Suit 11H, Unit 1112,11/F, Wing On Plaza 62 Mody Road, Tsim Sha Tsui, Kowloon, Hong Kong, Hong Kong",2026-06-16T04:20:20.811210+00:00,ok
BGW874,Donghai International Asset Management (Hong Kong) Limited,www.longone.com.hk,info_am@longone.hk,,"20/F Shanghai Commercial Bank Tower, 12 Queen's Road Central, Central, Hong Kong",2026-06-16T03:05:20.681270+00:00,ok
BGX043,Excel Shining Asia Limited,,andrew.ma@excelshining.com.hk,,"Room 201, 2nd Floor, Hoi Kiu Commercial Building, 158 Connaught Road Central, Sheung Wan, Hong Kong",2026-06-16T03:10:43.458842+00:00,ok
BGX071,Optimas Capital Limited,www.optimascap.com,max.lu@optimascap.com,,"32/F, Henley Building, 5 Queen's Road Central, Central, Hong Kong",2026-06-16T04:06:18.123641+00:00,ok
BGX384,KuCoin Asset Management Limited,www.premierqhk.com,compliance@premierqhk.com,,"Unit 3912-14, Jardine House, Central, Hong Kong",2026-06-16T03:46:34.398764+00:00,ok
BGX443,Innov Harbor Asset Management Limited,,info@invharbor.com,,"Suites 1902-3,19/F, Citic Tower, No.1, Tim Mei Avenue, Central, Hong Kong, Hong Kong",2026-06-16T03:38:56.110541+00:00,ok
BGX869,New China Capital Management Limited,,chenxun@nccmc.com.hk,,"Suite 2701-2705 27/F Two IFC, 8 Finance Street, Central, Hong Kong",2026-06-16T04:02:29.065630+00:00,ok
BGX952,Azure Lion International Asset Management Company Limited,http://www.algroup.com.hk,cs@algroup.com.hk,,"Room No. 910A, 9/F, Tsim Sha Tsui Centre, 66 Mody Road, Tsim Sha Tsui, Hong Kong",2026-06-16T02:34:24.319987+00:00,ok
BGY558,Vantage Asset Management Limited,,,,,2026-06-16T04:47:02.811887+00:00,ok
BGY751,Sun International Investment Services Limited,,,,,2026-06-16T04:30:43.100738+00:00,ok
BGZ576,AtomVest Limited,,bernie@atomvest.com,,"Unit 1202 Level 12 Two Chinachem Central, 26 Des Voeux Road Central, Central, Hong Kong",2026-06-16T02:34:26.670073+00:00,ok
BGZ625,NTF Asset Management Limited,www.ntf.fund,ntf@ntf.fund,,"Room 1721, 17/F, Luk Kwok Centre, 72 Gloucester Road, Wanchai, Hong Kong",2026-06-16T04:02:31.297011+00:00,ok
BHA064,One Belt One Road Securities and International Asset Management Limited,,,,,2026-06-16T04:06:20.076612+00:00,ok
BHA162,Luminous Asset Management (HK) Limited,,JackyLeung@luminousam.com.hk,,"Room 3606,36/F, Tower One, Lippo Centre 89 Queensway, Hong Kong",2026-06-16T03:49:48.066972+00:00,ok
BHB299,Asymmetrics Capital Management Limited,www.asymmetricscapital.com,info@asymmetricscapital.com,,"Room 6, Unit 617-620, Level 6, Core E, Cyberport 3, 100 Cyberport Road, Pok Fu Lam, Hong Kong",2026-06-16T02:34:28.977417+00:00,ok
BHB339,New Harvest Wealth Securities Company Limited,www.nhwhk.com,compliance@nhwhk.com,,"32/F, Lee Garden One, 33 Hysan Avenue, Causeway Bay, Hong Kong",2026-06-16T04:02:33.448178+00:00,ok
BHB694,Asia Joyful Limited,,iris.lo@asiajoyful.com,,"Unit 1601, 16/F, Hing Lung Commercial Building, 68-74 Bonham Strand, Sheung Wan, Hong Kong",2026-06-16T02:34:31.080158+00:00,ok
BHB966,Hoi Yick International Securities Limited,,,,,2026-06-16T03:31:48.244388+00:00,ok
BHC102,Kai Yin Securities Limited,,securities@kaiyin.com.hk,,"20th Floor, 9DVRW, 9 Des Voeux Road West, Sheung Wan, Hong Kong",2026-06-16T03:46:36.350389+00:00,ok
BHC464,Critica Capital Management Limited,,,,,2026-06-16T02:57:48.104911+00:00,ok
BHC471,Hong Kong and Shanghai Investment Corporation Limited,,,,,2026-06-16T03:31:50.340663+00:00,ok
BHC747,Foresee Global Asset Management (HK) Limited,,compliance@foreseefund.com,,"Workshop 15, 6/F VIGNATURE, No.14 Wong Chuk Hang Road, Hong Kong",2026-06-16T03:16:23.237446+00:00,ok
BHD382,Platina Capital Management Limited,,op@platinacapital.com.hk,,"Unit 1003, 10/F Sun House, 90 Connaught Road Central, Sheung Wan, Hong Kong",2026-06-16T04:13:30.054741+00:00,ok
BHD619,Hong Kong Broad Capital Limited,,fundops@hkbroad.com,,"Unit 3551, Level 35, Infinitus Plaza, 199 Des Voeux Road Central, Sheung Wan, Hong Kong, Hong Kong",2026-06-16T03:31:52.508212+00:00,ok
BHD815,Phecda Capital Management Limited,,rance.lan@phecdagroup.com,,"Unit 1001, Sino Plaza, 255-257 Gloucester Road, Causeway Bay, Hong Kong",2026-06-16T04:13:31.985841+00:00,ok
BHE071,Anatole Investment Management Limited,www.anatole-inv.com,ops@anatole-inv.com,,"17/F, Southland Building, 48 Connaught Road Central, Central, Hong Kong",2026-06-16T02:34:33.215710+00:00,ok
BHF112,Kairous Capital (HK) Limited,www.kairous.com,liang.tsaeyann@kairous.com,,"11th Floor, Bel Trade Commercial Court, 3 Burrows St., Wan Chai, Hong Kong",2026-06-16T03:46:39.550054+00:00,ok
BHF145,Herald Energy Capital (HK) Limited,,,,,2026-06-16T03:31:54.771585+00:00,ok
BHF153,C.M. Capital Advisors (HK) Limited,,compliance@cmca-hk.com,,"Unit 1 25/F Shanghai Commercial Bank Tower, 12 Queen's Road Central, Hong Kong",2026-06-16T02:57:50.187737+00:00,ok
BHF234,China Chengtong (Hong Kong) Asset Management Company Limited,,compliance@cctamhk.com,,"22/F,, Li Po Chun Chambers, 189 Des Voeux Road Central, Hong Kong, Hong Kong",2026-06-16T02:57:52.536516+00:00,ok
BHF430,Wizardquant Capital Advisors Limited,www.linkedalpha.com,services@linkedalpha.com,,"1604-05, 16/F, Prudential Tower, Harbour City, 21 Canton Road, Tsim Sha Tsui, Kowloon, Hong Kong",2026-06-16T04:51:08.570240+00:00,ok
BHF615,Dakin Asset Management Limited,www.dakin-capital.com,keith.mak@dakin-capital.com,,"Suite 3111A, 31/F, Tower 2,, Lippo Centre,, Admiralty, Hong Kong, Hong Kong",2026-06-16T03:05:22.790235+00:00,ok
BHF749,SITCOAM (Hong Kong) Holdings Limited,,caoh@shanghaitrust.com,,"Suite 2801, 28F, SPD Bank Tower One Hennessy, 1 Hennessy Road, Hong Kong",2026-06-16T04:30:45.542674+00:00,ok
BHF761,SR Wealth Securities Limited,www.srw.com.hk,cs@srw.com.hk,,"Flat/Rm 1305, 13/F, West Tower, Shun Tak Centre, 168-200 Connaught Road Central, Hong Kong",2026-06-16T04:30:47.725992+00:00,ok
BHF812,AVICT Global Asset Management Limited,,avictgam@avictgam.com,,"Units 6704B-06A, Level 67, International Commerce Centre, 1 Austin Road West, Tsim Sha Tsui, Hong Kong",2026-06-16T02:34:35.318547+00:00,ok
BHF940,Cithara Investment International Limited,www.citharainvestment.com/,justin.zhang@citharacapital.com,,"ROOM 3607-08,Floor 36th, ICBC Tower, 3 Garden Road, Central, Hong Kong",2026-06-16T02:57:54.701816+00:00,ok
BHF981,Harmony Capital Global Asset Management Limited,www.harmonycapgroup.com,info@harmonycapgroup.com,,"Unit 1221D, Level 12, Infinitus Plaza, 199 Des Voeux Road Central, Sheung Wan, Hong Kong",2026-06-16T03:31:57.891659+00:00,ok
BHG071,MTI Management (HK) Limited (trading as Megatrust Investment (HK)) ,,,,,2026-06-16T03:57:24.067269+00:00,ok
BHG136,SGI Capital Asset Management Limited,,info@sgiasset.com,,"Flat 01, 11/F, Ashley Nine, 9-11 Ashley Road, Tsim Sha Tsui, Kowloon, Hong Kong, 852, Hong Kong",2026-06-16T04:30:49.919470+00:00,ok
BHG146,Pinnacle Investment Management Limited,,gary.man@pinnacle-cap.cn,,"Unit 1907 Landmark South, 39 Yip Kan Street, Wong Chuk Hang, Hong Kong",2026-06-16T04:13:33.954483+00:00,ok
BHG531,"China Credit International Securities Co., Limited",www.ccigsec.com.hk,info@ccigsec.com.hk,,"Unit 1205, 12/F., Capital Centre, 151 Gloucester Road, Wan Chai, Hong Kong",2026-06-16T02:57:56.852365+00:00,ok
BHG625,Composite Capital Management (HK) Limited,,,,,2026-06-16T02:57:59.164766+00:00,ok
BHH348,BOA Global Asset Management Limited,,,,,2026-06-16T02:45:03.359385+00:00,ok
BHI134,Admiralty Harbour Capital Limited,www.ahfghk.com,corporate@ahfghk.com,,"17/F, Prosperity Tower, 39 Queen's Road Central, Central, Hong Kong",2026-06-16T02:34:37.718985+00:00,ok
BHI931,Central China Asset Management Company Limited,www.ccfhk.com.hk,angel.ho@ccfhk.com.hk,,"Unit 909, Level 9, Fairmont House, No.8 Cotton Tree Drive, Hong Kong, Hong Kong",2026-06-16T02:58:01.282160+00:00,ok
